product_category_name_english,purchase_week_start,units_sold,unique_orders,revenue,avg_price,avg_freight,year,month,quarter,week_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,lag_1,lag_2,lag_4,lag_8,revenue_lag_1,orders_lag_1,avg_price_lag_1,rolling_mean_4,rolling_std_4,rolling_mean_8,revenue_roll_mean_4,revenue_roll_std_4,momentum_1_4,momentum_1_8,units_pct_change_1,revenue_pct_change_1,rolling_mean12,rolling_std12,is_holiday_week,category_enc,trend_slope_4w,trend_slope_8w,trend_direction,min_stock_level,stock_safe_signal,category_encoded
cine_photo,2017-12-18,0.0,0.0,0.0,0.0,0.0,2017,12,4,51,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.5,0.125,60.5,121.0,-0.25,-0.125,0.0,0.0,0.16666666666666666,0.38924947208076144,0,0.6796116504854369,-0.3,0.011904761904761904,0.0,1.2,1,13
cine_photo,2017-12-25,0.0,0.0,0.0,0.0,0.0,2017,12,4,52,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.125,0.0,0.0,0.16666666666666666,0.38924947208076144,1,0.6796116504854369,0.0,-0.011904761904761904,0.0,0.0,1,13
cine_photo,2018-01-01,1.0,1.0,99.99,99.99,11.9,2018,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.125,0.0,0.0,0.16666666666666666,0.38924947208076144,1,0.6796116504854369,0.0,-0.03571428571428571,0.0,0.0,0,13
cine_photo,2018-01-08,0.0,0.0,0.0,0.0,0.0,2018,1,1,2,0,0,0,0,1.0,0.0,0.0,0.0,99.99,1.0,99.99,0.25,0.5,0.25,24.9975,49.995,0.75,0.75,0.0,0.0,0.25,0.45226701686664544,0,0.6796116504854369,0.3,0.023809523809523808,0.0,1.2,1,13
cine_photo,2018-01-15,1.0,1.0,99.99,99.99,11.9,2018,1,1,3,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.5,0.25,24.9975,49.995,-0.25,-0.25,-1.0,-1.0,0.16666666666666666,0.3892494720807615,0,0.6796116504854369,0.1,-0.023809523809523808,0.0,1.2,1,13
cine_photo,2018-01-22,0.0,0.0,0.0,0.0,0.0,2018,1,1,4,0,0,0,0,1.0,0.0,0.0,0.0,99.99,1.0,99.99,0.5,0.5773502691896257,0.25,49.995,57.72925341627068,0.5,0.75,0.0,0.0,0.25,0.45226701686664544,0,0.6796116504854369,0.2,0.11904761904761904,0.0,1.2,1,13
cine_photo,2018-01-29,0.0,0.0,0.0,0.0,0.0,2018,1,1,5,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5773502691896257,0.25,49.995,57.72925341627068,-0.5,-0.25,-1.0,-1.0,0.25,0.45226701686664544,0,0.6796116504854369,-0.2,0.07142857142857142,0.0,1.2,1,13
cine_photo,2018-02-05,0.0,0.0,0.0,0.0,0.0,2018,2,1,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,24.9975,49.995,-0.25,-0.25,0.0,0.0,0.25,0.45226701686664544,0,0.6796116504854369,-0.1,0.023809523809523808,0.0,1.2,1,13
computers,2016-11-07,0.0,0.0,0.0,0.0,0.0,2016,11,4,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2016-11-14,0.0,0.0,0.0,0.0,0.0,2016,11,4,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2016-11-21,0.0,0.0,0.0,0.0,0.0,2016,11,4,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2016-11-28,0.0,0.0,0.0,0.0,0.0,2016,11,4,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2016-12-05,0.0,0.0,0.0,0.0,0.0,2016,12,4,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2016-12-12,0.0,0.0,0.0,0.0,0.0,2016,12,4,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2016-12-19,0.0,0.0,0.0,0.0,0.0,2016,12,4,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2016-12-26,0.0,0.0,0.0,0.0,0.0,2016,12,4,52,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-01-02,0.0,0.0,0.0,0.0,0.0,2017,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-01-09,0.0,0.0,0.0,0.0,0.0,2017,1,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-01-16,0.0,0.0,0.0,0.0,0.0,2017,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-01-23,0.0,0.0,0.0,0.0,0.0,2017,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-01-30,1.0,1.0,2199.99,2199.99,18.0,2017,1,1,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,0,14
computers,2017-02-06,0.0,0.0,0.0,0.0,0.0,2017,2,1,6,0,0,0,0,1.0,0.0,0.0,0.0,2199.99,1.0,2199.99,0.25,0.5,0.125,549.9975,1099.995,0.75,0.875,0.0,0.0,0.08333333333333333,0.28867513459481287,0,1.9320388349514563,0.3,0.08333333333333333,0.0,1.2,1,14
computers,2017-02-13,0.0,0.0,0.0,0.0,0.0,2017,2,1,7,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.125,549.9975,1099.995,-0.25,-0.125,-1.0,-1.0,0.08333333333333333,0.28867513459481287,0,1.9320388349514563,0.1,0.05952380952380952,0.0,1.2,1,14
computers,2017-02-20,1.0,1.0,3549.0,3549.0,53.47,2017,2,1,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.125,549.9975,1099.995,-0.25,-0.125,0.0,0.0,0.08333333333333333,0.28867513459481287,0,1.9320388349514563,-0.1,0.03571428571428571,0.0,1.2,1,14
computers,2017-02-27,0.0,0.0,0.0,0.0,0.0,2017,2,1,9,0,0,0,0,1.0,0.0,1.0,0.0,3549.0,1.0,3549.0,0.5,0.5773502691896257,0.25,1437.2475,1748.5837597967677,0.5,0.75,0.0,0.0,0.16666666666666666,0.38924947208076144,0,1.9320388349514563,0.0,0.09523809523809523,0.0,1.2,1,14
computers,2017-03-06,0.0,0.0,0.0,0.0,0.0,2017,3,1,10,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,887.25,1774.5,-0.25,-0.25,-1.0,-1.0,0.16666666666666666,0.38924947208076144,0,1.9320388349514563,0.1,0.047619047619047616,0.0,1.2,1,14
computers,2017-03-13,0.0,0.0,0.0,0.0,0.0,2017,3,1,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,887.25,1774.5,-0.25,-0.25,0.0,0.0,0.16666666666666666,0.38924947208076144,0,1.9320388349514563,-0.1,0.0,0.0,1.2,1,14
computers,2017-03-20,0.0,0.0,0.0,0.0,0.0,2017,3,1,12,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,887.25,1774.5,-0.25,-0.25,0.0,0.0,0.16666666666666666,0.38924947208076144,0,1.9320388349514563,-0.3,-0.047619047619047616,0.0,1.2,1,14
computers,2017-03-27,0.0,0.0,0.0,0.0,0.0,2017,3,1,13,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,0.0,0.0,0.16666666666666666,0.38924947208076144,0,1.9320388349514563,0.0,-0.09523809523809523,0.0,0.0,1,14
computers,2017-04-03,0.0,0.0,0.0,0.0,0.0,2017,4,2,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.125,0.0,0.0,0.16666666666666666,0.38924947208076144,0,1.9320388349514563,0.0,-0.03571428571428571,0.0,0.0,1,14
computers,2017-04-10,0.0,0.0,0.0,0.0,0.0,2017,4,2,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.125,0.0,0.0,0.16666666666666666,0.38924947208076144,1,1.9320388349514563,0.0,-0.05952380952380952,0.0,0.0,1,14
computers,2017-04-17,0.0,0.0,0.0,0.0,0.0,2017,4,2,16,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.125,0.0,0.0,0.16666666666666666,0.38924947208076144,1,1.9320388349514563,0.0,-0.08333333333333333,0.0,0.0,1,14
computers,2017-04-24,0.0,0.0,0.0,0.0,0.0,2017,4,2,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.38924947208076144,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-05-01,0.0,0.0,0.0,0.0,0.0,2017,5,2,18,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28867513459481287,1,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-05-08,0.0,0.0,0.0,0.0,0.0,2017,5,2,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28867513459481287,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-05-15,0.0,0.0,0.0,0.0,0.0,2017,5,2,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28867513459481287,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-05-22,0.0,0.0,0.0,0.0,0.0,2017,5,2,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-05-29,0.0,0.0,0.0,0.0,0.0,2017,5,2,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-06-05,0.0,0.0,0.0,0.0,0.0,2017,6,2,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-06-12,0.0,0.0,0.0,0.0,0.0,2017,6,2,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-06-19,0.0,0.0,0.0,0.0,0.0,2017,6,2,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-06-26,0.0,0.0,0.0,0.0,0.0,2017,6,2,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-07-03,0.0,0.0,0.0,0.0,0.0,2017,7,3,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-07-10,0.0,0.0,0.0,0.0,0.0,2017,7,3,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-07-17,0.0,0.0,0.0,0.0,0.0,2017,7,3,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-07-24,0.0,0.0,0.0,0.0,0.0,2017,7,3,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-07-31,0.0,0.0,0.0,0.0,0.0,2017,7,3,31,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-08-07,0.0,0.0,0.0,0.0,0.0,2017,8,3,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-08-14,0.0,0.0,0.0,0.0,0.0,2017,8,3,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-08-21,0.0,0.0,0.0,0.0,0.0,2017,8,3,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,1,14
computers,2017-08-28,43.0,42.0,50600.0,1176.7441860465117,40.55627906976744,2017,8,3,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.9320388349514563,0.0,0.0,0.0,0.0,0,14
computers,2017-09-04,15.0,15.0,18648.98,1243.2653333333333,40.62533333333333,2017,9,3,36,0,0,0,0,43.0,0.0,0.0,0.0,50600.0,42.0,1176.7441860465117,10.75,21.5,5.375,12650.0,25300.0,32.25,37.625,0.0,0.0,3.5833333333333335,12.413030787576954,1,1.9320388349514563,12.9,3.5833333333333335,1.0,51.6,1,14
computers,2017-09-11,5.0,5.0,6629.96,1325.992,47.598,2017,9,3,37,0,0,0,0,15.0,43.0,0.0,0.0,18648.98,15.0,1243.2653333333333,14.5,20.273134932713294,7.25,17312.245,23869.709866134388,0.5,7.75,-0.6511627906976745,-0.6314430830039526,4.833333333333333,12.76951863073178,0,1.9320388349514563,8.8,3.8095238095238093,1.0,51.6,1,14
computers,2017-09-18,1.0,1.0,1349.99,1349.99,41.9,2017,9,3,38,0,0,0,0,5.0,15.0,0.0,0.0,6629.96,5.0,1325.992,15.75,19.207203509794617,7.875,18969.735,22455.121470473056,-10.75,-2.875,-0.6666666666666667,-0.6444867225982333,5.25,12.678722333105965,0,1.9320388349514563,-1.3,2.8452380952380953,-1.0,51.6,1,14
computers,2017-09-25,5.0,5.0,7999.95,1599.99,47.418,2017,9,3,39,0,0,0,0,1.0,5.0,43.0,0.0,1349.99,1.0,1349.99,16.0,18.93849694845572,8.0,19307.2325,22082.01674369044,-15.0,-7.0,-0.8,-0.7963803703189762,5.333333333333333,12.644318403092667,0,1.9320388349514563,-13.6,1.4285714285714286,-1.0,51.6,1,14
computers,2017-10-02,6.0,6.0,10999.94,1833.3233333333335,53.82,2017,10,4,40,0,0,0,0,5.0,1.0,15.0,0.0,7999.95,5.0,1599.99,6.5,5.972157622389639,8.625,8657.22,7251.957554826144,-1.5,-3.625,4.0,4.925932784687294,5.75,12.53449785047795,0,1.9320388349514563,-3.4,0.32142857142857145,-1.0,18.0,1,14
computers,2017-10-09,6.0,6.0,8673.99,1445.665,57.580000000000005,2017,10,4,41,0,0,0,0,6.0,5.0,5.0,0.0,10999.94,6.0,1833.3233333333335,4.25,2.2173557826083443,9.375,6744.96,4033.1452160565664,1.75,-3.375,0.19999999999999996,0.375001093756836,6.25,12.403262034275865,1,1.9320388349514563,0.7,-0.8214285714285714,1.0,7.199999999999999,1,14
computers,2017-10-16,3.0,3.0,3604.0,1201.3333333333333,52.383333333333326,2017,10,4,42,0,0,0,0,6.0,6.0,1.0,0.0,8673.99,6.0,1445.665,4.5,2.380476142847616,10.125,7255.967500000001,4141.74673626458,1.5,-4.125,0.0,-0.21145115336992748,6.75,12.248376515796991,0,1.9320388349514563,1.6,-2.107142857142857,1.0,7.199999999999999,1,14
computers,2017-10-23,6.0,6.0,8428.0,1404.6666666666667,37.434999999999995,2017,10,4,43,0,0,0,0,3.0,6.0,5.0,43.0,3604.0,3.0,1201.3333333333333,5.0,1.414213562373094,10.5,7819.469999999999,3090.218665542398,-2.0,-7.5,-0.5,-0.5845049394799855,7.0,12.128104101256266,0,1.9320388349514563,-0.6,-3.7857142857142856,-1.0,7.199999999999999,1,14
computers,2017-10-30,10.0,9.0,14176.0,1417.6,38.212,2017,10,4,44,0,0,0,0,6.0,3.0,6.0,15.0,8428.0,6.0,1404.6666666666667,5.25,1.499999999999999,5.875,7926.4825,3105.923546626935,0.75,0.125,1.0,1.3385127635960044,7.5,11.935432353063103,1,1.9320388349514563,-0.3,-0.6785714285714286,0.0,7.199999999999999,0,14
computers,2017-11-06,2.0,2.0,2680.0,1340.0,48.265,2017,11,4,45,0,0,0,0,10.0,6.0,6.0,5.0,14176.0,9.0,1417.6,6.25,2.872281323269014,5.25,8720.4975,4321.603557711533,3.75,4.75,0.6666666666666667,0.6820123398196487,8.333333333333334,11.711170528666855,0,1.9320388349514563,1.5,0.6428571428571429,1.0,12.0,1,14
computers,2017-11-13,0.0,0.0,0.0,0.0,0.0,2017,11,4,46,0,0,0,0,2.0,10.0,3.0,1.0,2680.0,2.0,1340.0,5.25,3.5939764421413036,4.875,7222.0,5276.748999147104,-3.25,-2.875,-0.8,-0.8109480812641083,8.5,11.595453654538291,1,1.9320388349514563,0.1,0.34523809523809523,0.0,12.0,1,14
computers,2017-11-20,0.0,0.0,0.0,0.0,0.0,2017,11,4,47,0,0,0,0,0.0,2.0,6.0,5.0,0.0,0.0,0.0,4.5,4.43471156521669,4.75,6321.0,6307.466369311846,-4.5,-4.75,-1.0,-1.0,8.5,11.595453654538291,0,1.9320388349514563,-2.6,-0.47619047619047616,-1.0,12.0,1,14
computers,2017-11-27,0.0,0.0,0.0,0.0,0.0,2017,11,4,48,0,0,0,0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,3.0,4.760952285695233,4.125,4214.0,6760.42878324543,-3.0,-4.125,0.0,0.0,4.916666666666667,4.337119558025353,0,1.9320388349514563,-3.2,-0.8452380952380952,-1.0,12.0,1,14
computers,2017-12-04,6.0,4.0,3594.0,599.0,44.47666666666667,2017,12,4,49,0,0,0,0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.5,0.9999999999999983,3.375,670.0,1339.9999999999684,-0.5,-3.375,0.0,0.0,3.6666666666666665,3.1718458443950333,0,1.9320388349514563,-0.6,-0.9880952380952381,-1.0,2.4,0,14
computers,2017-12-11,8.0,6.0,7756.0,969.5,50.72625,2017,12,4,50,0,0,0,0,6.0,0.0,0.0,3.0,3594.0,4.0,599.0,1.5,2.9999999999999996,3.375,898.5,1796.9999999999768,4.5,2.625,0.0,0.0,3.75,3.222788177396029,0,1.9320388349514563,1.8,-0.4880952380952381,1.0,7.199999999999999,0,14
computers,2017-12-18,3.0,3.0,1797.0,599.0,79.41666666666667,2017,12,4,51,0,0,0,0,8.0,6.0,0.0,6.0,7756.0,6.0,969.5,3.5,4.12310562561766,4.0,2837.5,3690.8331037856387,4.5,4.0,0.33333333333333326,1.1580411797440178,4.333333333333333,3.312053286059412,0,1.9320388349514563,3.0,-0.14285714285714285,1.0,9.6,1,14
computers,2017-12-25,6.0,6.0,3594.0,599.0,44.05833333333334,2017,12,4,52,0,0,0,0,3.0,8.0,0.0,10.0,1797.0,3.0,599.0,4.25,3.499999999999999,3.625,3286.75,3321.178442962668,-1.25,-0.625,-0.625,-0.7683084063950489,4.166666666666667,3.3257489473208945,1,1.9320388349514563,1.1,-0.011904761904761904,1.0,9.6,1,14
computers,2018-01-01,5.0,5.0,2995.0,599.0,73.518,2018,1,1,1,1,0,1,0,6.0,3.0,6.0,2.0,3594.0,6.0,599.0,5.75,2.061552812808829,3.125,4185.25,2526.7335138474614,0.25,2.875,1.0,1.0,4.166666666666667,3.3257489473208945,1,1.9320388349514563,-0.5,0.8690476190476191,0.0,9.6,1,14
computers,2018-01-08,4.0,4.0,2396.0,599.0,81.4975,2018,1,1,2,0,0,0,0,5.0,6.0,8.0,0.0,2995.0,5.0,599.0,5.5,2.0816659994661313,3.5,4035.5,2590.4031217811007,-0.5,1.5,-0.16666666666666663,-0.16666666666666663,4.083333333333333,3.287948609787878,0,1.9320388349514563,-0.6,0.9047619047619048,-1.0,9.6,1,14
computers,2018-01-15,1.0,1.0,670.0,670.0,32.97,2018,1,1,3,0,0,0,0,4.0,5.0,3.0,0.0,2396.0,4.0,599.0,4.5,1.2909944487358038,4.0,2695.5,773.3056747927017,-0.5,0.0,-0.19999999999999996,-0.19999999999999996,4.166666666666667,3.2706222186259417,0,1.9320388349514563,0.2,0.5714285714285714,0.0,7.199999999999999,1,14
computers,2018-01-22,1.0,1.0,790.0,790.0,69.02,2018,1,1,4,0,0,0,0,1.0,4.0,6.0,0.0,670.0,1.0,670.0,4.0,2.1602468994692856,4.125,2413.75,1261.192656443334,-3.0,-3.125,-0.75,-0.7203672787979967,3.75,3.333712099692525,0,1.9320388349514563,-1.6,-0.10714285714285714,-1.0,7.199999999999999,1,14
computers,2018-01-29,0.0,0.0,0.0,0.0,0.0,2018,1,1,5,0,0,0,0,1.0,1.0,5.0,6.0,790.0,1.0,790.0,2.75,2.0615528128088294,4.25,1712.75,1161.8649878535464,-1.75,-3.25,0.0,0.17910447761194037,3.0,2.763397118831026,0,1.9320388349514563,-1.5,-0.8095238095238095,-1.0,6.0,1,14
computers,2018-02-05,0.0,0.0,0.0,0.0,0.0,2018,2,1,6,0,0,0,0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,1.5,1.732050807568876,3.5,964.0,1015.9776900437246,-1.5,-3.5,-1.0,-1.0,2.8333333333333335,2.886751345948125,0,1.9320388349514563,-1.2,-0.9761904761904762,-1.0,4.8,1,14
computers_accessories,2016-11-07,0.0,0.0,0.0,0.0,0.0,2016,11,4,45,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.5000000000000016,1.5,4.75,9.499999999999321,-0.25,-1.5,0.0,0.0,0.25,0.0,0,74.2135922330097,-0.3,-0.11904761904761904,0.0,1.2,1,15
computers_accessories,2016-11-14,0.0,0.0,0.0,0.0,0.0,2016,11,4,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0,74.2135922330097,0.0,-0.40476190476190477,0.0,0.0,1,15
computers_accessories,2016-11-21,0.0,0.0,0.0,0.0,0.0,2016,11,4,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0,74.2135922330097,0.0,-0.6904761904761905,0.0,0.0,1,15
computers_accessories,2016-11-28,0.0,0.0,0.0,0.0,0.0,2016,11,4,48,0,0,0,0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0,74.2135922330097,0.0,-0.9761904761904762,0.0,0.0,1,15
computers_accessories,2016-12-05,0.0,0.0,0.0,0.0,0.0,2016,12,4,49,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.125,0.0,0.0,1.0,3.1622776601683795,0,74.2135922330097,0.0,-0.08333333333333333,0.0,0.0,1,15
computers_accessories,2016-12-12,0.0,0.0,0.0,0.0,0.0,2016,12,4,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1622776601683795,0,74.2135922330097,0.0,0.0,0.0,0.0,1,15
computers_accessories,2016-12-19,0.0,0.0,0.0,0.0,0.0,2016,12,4,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1622776601683795,0,74.2135922330097,0.0,0.0,0.0,0.0,1,15
computers_accessories,2016-12-26,0.0,0.0,0.0,0.0,0.0,2016,12,4,52,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1622776601683795,1,74.2135922330097,0.0,0.0,0.0,0.0,1,15
