product_category_name_english,purchase_week_start,units_sold,unique_orders,revenue,avg_price,avg_freight,year,month,quarter,week_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,lag_1,lag_2,lag_4,lag_8,revenue_lag_1,orders_lag_1,avg_price_lag_1,rolling_mean_4,rolling_std_4,rolling_mean_8,revenue_roll_mean_4,revenue_roll_std_4,momentum_1_4,momentum_1_8,units_pct_change_1,revenue_pct_change_1
fashion_sport,2018-03-26,0.0,0.0,0.0,0.0,0.0,2018,3,1,13,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4999999999999993,0.125,22.475,44.95000000000002,-0.25,-0.125,-1.0,-1.0
fashion_sport,2018-04-02,1.0,1.0,89.9,89.9,15.51,2018,4,2,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4999999999999993,0.125,22.475,44.95000000000002,-0.25,-0.125,,
fashion_sport,2018-04-09,0.0,0.0,0.0,0.0,0.0,2018,4,2,15,0,0,0,0,1.0,0.0,1.0,0.0,89.9,1.0,89.9,0.5,0.5773502691896252,0.25,44.95,51.903789200147386,0.5,0.75,,
fashion_sport,2018-04-16,0.0,0.0,0.0,0.0,0.0,2018,4,2,16,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4999999999999993,0.25,22.475,44.95000000000001,-0.25,-0.25,-1.0,-1.0
fashion_sport,2018-04-23,0.0,0.0,0.0,0.0,0.0,2018,4,2,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4999999999999993,0.25,22.475,44.95000000000001,-0.25,-0.25,,
fashion_sport,2018-04-30,0.0,0.0,0.0,0.0,0.0,2018,4,2,18,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.4999999999999993,0.25,22.475,44.95000000000001,-0.25,-0.25,,
fashion_sport,2018-05-07,0.0,0.0,0.0,0.0,0.0,2018,5,2,19,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,,
fashion_sport,2018-05-14,0.0,0.0,0.0,0.0,0.0,2018,5,2,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.125,,
fashion_sport,2018-05-21,0.0,0.0,0.0,0.0,0.0,2018,5,2,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.125,,
fashion_sport,2018-05-28,0.0,0.0,0.0,0.0,0.0,2018,5,2,22,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.125,,
fashion_sport,2018-06-04,0.0,0.0,0.0,0.0,0.0,2018,6,2,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_sport,2018-06-11,0.0,0.0,0.0,0.0,0.0,2018,6,2,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_sport,2018-06-18,0.0,0.0,0.0,0.0,0.0,2018,6,2,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_sport,2018-06-25,0.0,0.0,0.0,0.0,0.0,2018,6,2,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_sport,2018-07-02,0.0,0.0,0.0,0.0,0.0,2018,7,3,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_sport,2018-07-09,0.0,0.0,0.0,0.0,0.0,2018,7,3,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_sport,2018-07-16,0.0,0.0,0.0,0.0,0.0,2018,7,3,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_sport,2018-07-23,0.0,0.0,0.0,0.0,0.0,2018,7,3,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_sport,2018-07-30,0.0,0.0,0.0,0.0,0.0,2018,7,3,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_sport,2018-08-06,0.0,0.0,0.0,0.0,0.0,2018,8,3,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_sport,2018-08-13,1.0,1.0,69.9,69.9,13.15,2018,8,3,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_sport,2018-08-20,0.0,0.0,0.0,0.0,0.0,2018,8,3,34,0,0,0,0,1.0,0.0,0.0,0.0,69.9,1.0,69.9,0.25,0.4999999999999993,0.125,17.475,34.95,0.75,0.875,,
fashion_sport,2018-08-27,0.0,0.0,0.0,0.0,0.0,2018,8,3,35,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4999999999999993,0.125,17.475,34.95,-0.25,-0.125,-1.0,-1.0
fashion_underwear_beach,2016-11-07,0.0,0.0,0.0,0.0,0.0,2016,11,4,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_underwear_beach,2016-11-14,0.0,0.0,0.0,0.0,0.0,2016,11,4,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_underwear_beach,2016-11-21,0.0,0.0,0.0,0.0,0.0,2016,11,4,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_underwear_beach,2016-11-28,0.0,0.0,0.0,0.0,0.0,2016,11,4,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_underwear_beach,2016-12-05,0.0,0.0,0.0,0.0,0.0,2016,12,4,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_underwear_beach,2016-12-12,0.0,0.0,0.0,0.0,0.0,2016,12,4,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_underwear_beach,2016-12-19,0.0,0.0,0.0,0.0,0.0,2016,12,4,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_underwear_beach,2016-12-26,0.0,0.0,0.0,0.0,0.0,2016,12,4,52,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_underwear_beach,2017-01-02,0.0,0.0,0.0,0.0,0.0,2017,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_underwear_beach,2017-01-09,0.0,0.0,0.0,0.0,0.0,2017,1,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_underwear_beach,2017-01-16,1.0,1.0,86.25,86.25,15.9,2017,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
fashion_underwear_beach,2017-01-23,0.0,0.0,0.0,0.0,0.0,2017,1,1,4,0,0,0,0,1.0,0.0,0.0,0.0,86.25,1.0,86.25,0.25,0.5,0.125,21.5625,43.125,0.75,0.875,,
fashion_underwear_beach,2017-01-30,4.0,3.0,151.98,37.995,13.942499999999999,2017,1,1,5,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.125,21.5625,43.125,-0.25,-0.125,-1.0,-1.0
fashion_underwear_beach,2017-02-06,4.0,3.0,222.99,55.7475,14.6025,2017,2,1,6,0,0,0,0,4.0,0.0,0.0,0.0,151.98,3.0,37.995,1.25,1.892969448600091,0.625,59.5575,73.82095383426037,2.75,3.375,,
fashion_underwear_beach,2017-02-13,1.0,1.0,73.0,73.0,14.68,2017,2,1,7,0,0,0,0,4.0,4.0,1.0,0.0,222.99,3.0,55.7475,2.25,2.06155281280883,1.125,115.305,95.00973792196251,1.75,2.875,0.0,0.4672325305961311
fashion_underwear_beach,2017-02-20,0.0,0.0,0.0,0.0,0.0,2017,2,1,8,0,0,0,0,1.0,4.0,0.0,0.0,73.0,1.0,73.0,2.25,2.06155281280883,1.25,111.9925,96.57843146893617,-1.25,-0.25,-0.75,-0.6726310596887752
fashion_underwear_beach,2017-02-27,0.0,0.0,0.0,0.0,0.0,2017,2,1,9,0,0,0,0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.25,2.06155281280883,1.25,111.9925,96.57843146893617,-2.25,-1.25,-1.0,-1.0
fashion_underwear_beach,2017-03-06,2.0,2.0,138.25,69.125,11.545,2017,3,1,10,0,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.25,1.892969448600091,1.25,73.9975,105.12059752969445,-1.25,-1.25,,
fashion_underwear_beach,2017-03-13,3.0,3.0,81.89,27.296666666666667,10.520000000000001,2017,3,1,11,0,0,0,0,2.0,0.0,1.0,1.0,138.25,2.0,69.125,0.75,0.9574271077563377,1.5,52.8125,66.54678022514189,1.25,0.5,,
fashion_underwear_beach,2017-03-20,0.0,0.0,0.0,0.0,0.0,2017,3,1,12,0,0,0,0,3.0,2.0,0.0,0.0,81.89,3.0,27.296666666666667,1.25,1.4999999999999998,1.75,55.035,67.58606784439132,1.75,1.25,0.5,-0.40766726943942133
fashion_underwear_beach,2017-03-27,1.0,1.0,174.0,174.0,11.83,2017,3,1,13,0,0,0,0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.25,1.4999999999999998,1.75,55.035,67.58606784439134,-1.25,-1.75,-1.0,-1.0
fashion_underwear_beach,2017-04-03,2.0,2.0,86.99,43.495,14.559999999999999,2017,4,2,14,0,0,0,0,1.0,0.0,2.0,4.0,174.0,1.0,174.0,1.5,1.2909944487358054,1.375,98.535,75.84732405738959,-0.5,-0.375,,
fashion_underwear_beach,2017-04-10,1.0,1.0,5.9,5.9,10.96,2017,4,2,15,0,0,0,0,2.0,1.0,3.0,1.0,86.99,2.0,43.495,1.5,1.2909944487358054,1.125,85.72,71.08107718185857,0.5,0.875,1.0,-0.5000574712643678
fashion_underwear_beach,2017-04-17,0.0,0.0,0.0,0.0,0.0,2017,4,2,16,0,0,0,0,1.0,2.0,0.0,0.0,5.9,1.0,5.9,1.0,0.8164965809277255,1.125,66.7225,81.7934432478138,0.0,-0.125,-0.5,-0.9321761121968042
fashion_underwear_beach,2017-04-24,0.0,0.0,0.0,0.0,0.0,2017,4,2,17,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8164965809277255,1.125,66.7225,81.7934432478138,-1.0,-1.125,-1.0,-1.0
fashion_underwear_beach,2017-05-01,1.0,1.0,5.9,5.9,14.52,2017,5,2,18,1,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.75,0.9574271077563377,1.125,23.2225,42.6025510777622,-0.75,-1.125,,
fashion_underwear_beach,2017-05-08,2.0,1.0,11.8,5.9,7.78,2017,5,2,19,0,0,0,0,1.0,0.0,1.0,3.0,5.9,1.0,5.9,0.5,0.577350269189625,1.0,2.95,3.406366588219424,0.5,0.0,,
fashion_underwear_beach,2017-05-15,3.0,3.0,73.8,24.599999999999998,13.196666666666667,2017,5,2,20,0,0,0,0,2.0,1.0,0.0,0.0,11.8,1.0,5.9,0.75,0.9574271077563375,0.875,4.425000000000001,5.648819935762773,1.25,1.125,1.0,1.0
fashion_underwear_beach,2017-05-22,1.0,1.0,192.0,192.0,16.09,2017,5,2,21,0,0,0,0,3.0,2.0,0.0,1.0,73.8,3.0,24.599999999999998,1.5,1.2909944487358052,1.25,22.875,34.29007387957439,1.5,1.75,0.5,5.2542372881355925
fashion_underwear_beach,2017-05-29,0.0,0.0,0.0,0.0,0.0,2017,5,2,22,0,0,0,0,1.0,3.0,1.0,2.0,192.0,1.0,192.0,1.75,0.9574271077563375,1.25,70.875,86.3933398281758,-0.75,-0.25,-0.6666666666666667,1.6016260162601625
fashion_underwear_beach,2017-06-05,0.0,0.0,0.0,0.0,0.0,2017,6,2,23,0,0,0,0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.5,1.2909944487358052,1.0,69.4,87.90949891792127,-1.5,-1.0,-1.0,-1.0
fashion_underwear_beach,2017-06-12,0.0,0.0,0.0,0.0,0.0,2017,6,2,24,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.4142135623730947,0.875,66.45,90.6422087109532,-1.0,-0.875,,
fashion_underwear_beach,2017-06-19,1.0,1.0,3.9,3.9,15.1,2017,6,2,25,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.4999999999999989,0.875,48.0,96.00000000000001,-0.25,-0.875,,
fashion_underwear_beach,2017-06-26,0.0,0.0,0.0,0.0,0.0,2017,6,2,26,0,0,0,0,1.0,0.0,0.0,1.0,3.9,1.0,3.9,0.25,0.4999999999999989,1.0,0.975,1.9500000000003108,0.75,0.0,,
fashion_underwear_beach,2017-07-03,0.0,0.0,0.0,0.0,0.0,2017,7,3,27,0,0,0,0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.25,0.4999999999999989,0.875,0.975,1.9500000000003108,-0.25,-0.875,-1.0,-1.0
fashion_underwear_beach,2017-07-10,1.0,1.0,59.9,59.9,11.92,2017,7,3,28,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.25,0.4999999999999989,0.625,0.975,1.9500000000003108,-0.25,-0.625,,
fashion_underwear_beach,2017-07-17,1.0,1.0,59.9,59.9,11.92,2017,7,3,29,0,0,0,0,1.0,0.0,1.0,1.0,59.9,1.0,59.9,0.5,0.5773502691896248,0.375,15.95,29.35762251954339,0.5,0.625,,
fashion_underwear_beach,2017-07-24,1.0,1.0,155.0,155.0,15.84,2017,7,3,30,0,0,0,0,1.0,1.0,0.0,0.0,59.9,1.0,59.9,0.5,0.5773502691896247,0.375,29.95,34.583281124458594,0.5,0.625,0.0,0.0
fashion_underwear_beach,2017-07-31,0.0,0.0,0.0,0.0,0.0,2017,7,3,31,0,1,0,0,1.0,1.0,0.0,0.0,155.0,1.0,155.0,0.75,0.4999999999999989,0.5,68.7,64.08915664915557,0.25,0.5,0.0,1.5876460767946576
fashion_underwear_beach,2017-08-07,4.0,4.0,511.9,127.975,16.6525,2017,8,3,32,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.4999999999999989,0.5,68.7,64.08915664915557,-0.75,-0.5,-1.0,-1.0
fashion_underwear_beach,2017-08-14,3.0,3.0,199.70000000000002,66.56666666666668,16.966666666666665,2017,8,3,33,0,0,0,0,4.0,0.0,1.0,1.0,511.9,4.0,127.975,1.5,1.732050807568877,1.0,181.7,229.19792029306606,2.5,3.0,,
fashion_underwear_beach,2017-08-21,4.0,4.0,249.6,62.4,13.4875,2017,8,3,34,0,0,0,0,3.0,4.0,1.0,0.0,199.70000000000002,3.0,66.56666666666668,2.0,1.8257418583505534,1.25,216.65,214.62976649725607,1.0,1.75,-0.25,-0.6098847431138894
fashion_underwear_beach,2017-08-28,2.0,2.0,149.8,74.9,13.205,2017,8,3,35,0,0,0,0,4.0,3.0,0.0,0.0,249.6,4.0,62.4,2.75,1.892969448600091,1.75,240.3,210.7490608915415,1.25,2.25,0.33333333333333326,0.2498748122183274
fashion_underwear_beach,2017-09-04,2.0,2.0,149.8,74.9,13.15,2017,9,3,36,0,0,0,0,2.0,4.0,4.0,1.0,149.8,2.0,74.9,3.25,0.9574271077563377,2.0,277.75,161.32952819204138,-1.25,0.0,-0.5,-0.3998397435897435
fashion_underwear_beach,2017-09-11,4.0,3.0,535.9,133.975,14.875,2017,9,3,37,0,0,0,0,2.0,2.0,3.0,1.0,149.8,2.0,74.9,2.75,0.9574271077563377,2.125,187.22500000000002,47.77561267704122,-0.75,-0.125,0.0,0.0
fashion_underwear_beach,2017-09-18,7.0,6.0,591.4,84.48571428571428,15.411428571428571,2017,9,3,38,0,0,0,0,4.0,2.0,4.0,1.0,535.9,3.0,133.975,3.0,1.154700538379251,2.5,271.275,182.5819884325943,1.0,1.5,1.0,2.577436582109479
fashion_underwear_beach,2017-09-25,3.0,3.0,342.8,114.26666666666667,14.866666666666667,2017,9,3,39,0,0,0,0,7.0,4.0,2.0,0.0,591.4,6.0,84.48571428571428,3.75,2.362907813126304,3.25,356.725,240.00829673159214,3.25,3.75,0.75,0.10356409777943654
fashion_underwear_beach,2017-10-02,1.0,1.0,49.9,49.9,15.1,2017,10,4,40,0,0,0,0,3.0,7.0,2.0,4.0,342.8,3.0,114.26666666666667,4.0,2.160246899469287,3.625,404.97499999999997,200.72837990677846,-1.0,-0.625,-0.5714285714285714,-0.4203584714237403
fashion_underwear_beach,2017-10-09,0.0,0.0,0.0,0.0,0.0,2017,10,4,41,0,0,0,0,1.0,3.0,4.0,3.0,49.9,1.0,49.9,3.75,2.5,3.25,379.99999999999994,244.50263802257837,-2.75,-2.25,-0.6666666666666667,-0.8544340723453909
fashion_underwear_beach,2017-10-16,0.0,0.0,0.0,0.0,0.0,2017,10,4,42,0,0,0,0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,2.75,3.095695936834452,2.875,246.025,275.4648238281372,-2.75,-2.875,-1.0,-1.0
fashion_underwear_beach,2017-10-23,1.0,1.0,27.9,27.9,7.78,2017,10,4,43,0,0,0,0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.4142135623730947,2.375,98.175,164.7710810994049,-1.0,-2.375,,
fashion_underwear_beach,2017-10-30,1.0,1.0,110.0,110.0,12.27,2017,10,4,44,0,0,0,0,1.0,0.0,1.0,2.0,27.9,1.0,27.9,0.5,0.5773502691896251,2.25,19.45,24.188220273513608,0.5,-1.25,,
fashion_underwear_beach,2017-11-06,1.0,1.0,59.9,59.9,11.92,2017,11,4,45,0,0,0,0,1.0,1.0,0.0,4.0,110.0,1.0,110.0,0.5,0.5773502691896251,2.125,34.475,52.039432164465566,0.5,-1.125,0.0,2.9426523297491043
fashion_underwear_beach,2017-11-13,2.0,2.0,338.0,169.0,16.78,2017,11,4,46,0,0,0,0,1.0,1.0,0.0,7.0,59.9,1.0,59.9,0.75,0.4999999999999992,1.75,49.45,47.205967136934554,0.25,-0.75,0.0,-0.45545454545454545
fashion_underwear_beach,2017-11-20,1.0,1.0,152.0,152.0,34.86,2017,11,4,47,0,0,0,0,2.0,1.0,1.0,3.0,338.0,2.0,169.0,1.25,0.4999999999999992,1.125,133.95,140.16657946885914,0.75,0.875,1.0,4.6427378964941575
fashion_underwear_beach,2017-11-27,7.0,7.0,721.6,103.08571428571429,14.538571428571428,2017,11,4,48,0,0,0,0,1.0,2.0,1.0,1.0,152.0,1.0,152.0,1.25,0.49999999999999917,0.875,164.97500000000002,121.33838016060704,-0.25,0.125,-0.5,-0.5502958579881656
fashion_underwear_beach,2017-12-04,4.0,4.0,314.7,78.675,12.865,2017,12,4,49,0,0,0,0,7.0,1.0,1.0,0.0,721.6,7.0,103.08571428571429,2.75,2.8722813232690143,1.625,317.875,292.9530721805115,4.25,5.375,6.0,3.7473684210526317
fashion_underwear_beach,2017-12-11,3.0,3.0,324.9,108.3,14.426666666666668,2017,12,4,50,0,0,0,0,4.0,7.0,2.0,0.0,314.7,4.0,78.675,3.5,2.6457513110645903,2.125,381.575,241.31081444201092,0.5,1.875,-0.4285714285714286,-0.5638858093126387
fashion_underwear_beach,2017-12-18,2.0,2.0,211.9,105.95,13.865,2017,12,4,51,0,0,0,0,3.0,4.0,1.0,1.0,324.9,3.0,108.3,3.75,2.5,2.5,378.29999999999995,242.18663601996423,-0.75,0.5,-0.25,0.0324118207816968
fashion_underwear_beach,2017-12-25,3.0,3.0,271.7,90.56666666666666,17.400000000000002,2017,12,4,52,0,0,0,0,2.0,3.0,7.0,1.0,211.9,2.0,105.95,4.0,2.1602468994692865,2.625,393.275,224.75421204803547,-2.0,-0.625,-0.33333333333333337,-0.34779932286857485
fashion_underwear_beach,2018-01-01,1.0,1.0,59.9,59.9,25.7,2018,1,1,1,1,0,1,0,3.0,2.0,4.0,1.0,271.7,3.0,90.56666666666666,3.0,0.8164965809277254,2.875,280.79999999999995,51.39403337612871,0.0,0.125,0.5,0.28220858895705514
fashion_underwear_beach,2018-01-08,3.0,3.0,274.8,91.60000000000001,13.790000000000001,2018,1,1,2,0,0,0,0,1.0,3.0,3.0,2.0,59.9,1.0,59.9,2.25,0.9574271077563374,2.875,217.09999999999997,114.51474431996357,-1.25,-1.875,-0.6666666666666667,-0.7795362532204637
fashion_underwear_beach,2018-01-15,2.0,2.0,310.0,155.0,14.215,2018,1,1,3,0,0,0,0,3.0,1.0,2.0,1.0,274.8,3.0,91.60000000000001,2.25,0.9574271077563374,3.0,204.575,100.70059168975439,0.75,0.0,2.0,3.587646076794658
fashion_underwear_beach,2018-01-22,0.0,0.0,0.0,0.0,0.0,2018,1,1,4,0,0,0,0,2.0,3.0,3.0,7.0,310.0,2.0,155.0,2.25,0.9574271077563374,3.125,229.09999999999997,114.12960468987278,-0.25,-1.125,-0.33333333333333337,0.12809315866084425
fashion_underwear_beach,2018-01-29,2.0,2.0,109.8,54.9,13.51,2018,1,1,5,0,0,0,0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.5,1.2909944487358052,2.25,161.175,154.1574168396274,-1.5,-2.25,-1.0,-1.0
fashion_underwear_beach,2018-02-05,3.0,3.0,149.7,49.9,14.016666666666666,2018,2,1,6,0,0,0,0,2.0,0.0,3.0,3.0,109.8,2.0,54.9,1.75,1.2583057392117911,2.0,173.65,144.975618639825,0.25,0.0,,
fashion_underwear_beach,2018-02-12,1.0,1.0,59.9,59.9,15.17,2018,2,1,7,0,0,0,0,3.0,2.0,2.0,2.0,149.7,3.0,49.9,1.75,1.2583057392117911,2.0,142.375,128.4310028770311,1.25,1.0,0.5,0.36338797814207635
fashion_underwear_beach,2018-02-19,2.0,2.0,109.8,54.9,15.98,2018,2,1,8,0,0,0,0,1.0,3.0,0.0,3.0,59.9,1.0,59.9,1.5,1.2909944487358052,1.875,79.85,64.67882188166364,-0.5,-0.875,-0.6666666666666667,-0.5998663994655978
fashion_underwear_beach,2018-02-26,2.0,2.0,139.7,69.85,17.255,2018,2,1,9,0,0,0,0,2.0,1.0,2.0,1.0,109.8,2.0,54.9,2.0,0.8164965809277254,1.75,107.3,36.77417572155725,0.0,0.25,1.0,0.8330550918196995
fashion_underwear_beach,2018-03-05,3.0,3.0,169.7,56.56666666666666,16.150000000000002,2018,3,1,10,0,0,0,0,2.0,2.0,3.0,3.0,139.7,2.0,69.85,2.0,0.8164965809277254,1.875,114.77499999999999,40.31967055090238,0.0,0.125,0.0,0.27231329690346073
fashion_underwear_beach,2018-03-12,0.0,0.0,0.0,0.0,0.0,2018,3,1,11,0,0,0,0,3.0,2.0,1.0,2.0,169.7,3.0,56.56666666666666,2.0,0.8164965809277254,1.875,119.77499999999999,46.81177736424853,1.0,1.125,0.5,0.21474588403722272
fashion_underwear_beach,2018-03-19,1.0,1.0,59.9,59.9,12.86,2018,3,1,12,0,0,0,0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.75,1.2583057392117911,1.625,104.8,74.0226541900066,-1.75,-1.625,-1.0,-1.0
fashion_underwear_beach,2018-03-26,0.0,0.0,0.0,0.0,0.0,2018,3,1,13,0,0,0,0,1.0,0.0,2.0,2.0,59.9,1.0,59.9,1.5,1.2909944487358052,1.75,92.32499999999999,77.04234225411355,-0.5,-0.75,,
fashion_underwear_beach,2018-04-02,1.0,1.0,79.9,79.9,11.18,2018,4,2,14,0,0,0,0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.4142135623730947,1.5,57.4,80.01470698148748,-1.0,-1.5,-1.0,-1.0
fashion_underwear_beach,2018-04-09,2.0,2.0,109.8,54.9,15.545,2018,4,2,15,0,0,0,0,1.0,0.0,0.0,1.0,79.9,1.0,79.9,0.5,0.5773502691896247,1.25,34.95,41.174466197713286,0.5,-0.25,,
fashion_underwear_beach,2018-04-16,0.0,0.0,0.0,0.0,0.0,2018,4,2,16,0,0,0,0,2.0,1.0,1.0,2.0,109.8,2.0,54.9,1.0,0.8164965809277254,1.375,62.400000000000006,46.37894637296793,1.0,0.625,1.0,0.37421777221526886
fashion_underwear_beach,2018-04-23,3.0,3.0,169.7,56.56666666666666,12.836666666666666,2018,4,2,17,0,0,0,0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.75,0.9574271077563375,1.125,47.425,56.10563697169802,-0.75,-1.125,-1.0,-1.0
fashion_underwear_beach,2018-04-30,2.0,1.0,7.8,3.9,18.23,2018,4,2,18,0,1,0,0,3.0,0.0,1.0,3.0,169.7,3.0,56.56666666666666,1.5,1.2909944487358052,1.25,89.85,70.58340220382293,1.5,1.75,,
fashion_underwear_beach,2018-05-07,2.0,2.0,99.8,49.9,12.79,2018,5,2,19,0,0,0,0,2.0,3.0,2.0,0.0,7.8,1.0,3.9,1.75,1.2583057392117911,1.125,71.825,82.21850460814748,0.25,0.875,-0.33333333333333337,-0.9540365350618739
fashion_underwear_beach,2018-05-14,1.0,1.0,49.9,49.9,12.79,2018,5,2,20,0,0,0,0,2.0,2.0,0.0,1.0,99.8,2.0,49.9,1.75,1.2583057392117911,1.375,69.32499999999999,80.81903138081587,0.25,0.625,0.0,11.794871794871796
fashion_underwear_beach,2018-05-21,1.0,1.0,49.9,49.9,18.23,2018,5,2,21,0,0,0,0,1.0,2.0,3.0,0.0,49.9,1.0,49.9,2.0,0.8164965809277251,1.375,81.8,69.6276286158493,-1.0,-0.375,-0.5,-0.5
fashion_underwear_beach,2018-05-28,1.0,1.0,49.9,49.9,12.79,2018,5,2,22,0,0,0,0,1.0,1.0,2.0,1.0,49.9,1.0,49.9,1.5,0.5773502691896246,1.5,51.849999999999994,37.62627627957139,-0.5,-0.5,0.0,0.0
fashion_underwear_beach,2018-06-04,0.0,0.0,0.0,0.0,0.0,2018,6,2,23,0,0,0,0,1.0,1.0,2.0,2.0,49.9,1.0,49.9,1.25,0.49999999999999867,1.5,62.37499999999999,24.949999999999395,-0.25,-0.5,0.0,0.0
fashion_underwear_beach,2018-06-11,5.0,1.0,19.5,3.9,15.23,2018,6,2,24,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.49999999999999867,1.25,37.425,24.949999999999395,-0.75,-1.25,-1.0,-1.0
fashion_underwear_beach,2018-06-18,0.0,0.0,0.0,0.0,0.0,2018,6,2,25,0,0,0,0,5.0,0.0,1.0,3.0,19.5,1.0,3.9,1.75,2.2173557826083448,1.875,29.824999999999996,24.509504958960374,3.25,3.125,,
